X,Y,ID,ISTAT_CODE,ASCOT_CODE,FRAC_CODE,FRAC_DE,FRAC_IT,STREET_ID,STREET_DE,STREET_IT,HOUSE_NR,LABEL_DE,LABEL_IT,HOUSE_DE,HOUES_IT,NOTE,MUNIC_DE,MUNIC_IT,MUNIC_LLD,ZIP_CODE,COORD_X,COORD_Y
11.5071616545472,46.5181924149542,4777496.000000000000000,21031.000000000000000,2924.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,18,ANNA-JOBSTIN-STRASSE 18,VIA ANNA JOBSTIN 18,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692311.897285385057330,5154678.812997139990330
11.5072104940107,46.5180315622622,4777491.000000000000000,21031.000000000000000,2899.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,16,ANNA-JOBSTIN-STRASSE 16,VIA ANNA JOBSTIN 16,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692316.211233634036034,5154661.059440890327096
11.5072387072856,46.5178396862833,4777490.000000000000000,21031.000000000000000,2879.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,14,ANNA-JOBSTIN-STRASSE 14,VIA ANNA JOBSTIN 14,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692319.052632238017395,5154639.808579229749739
11.5074976513138,46.5182435449602,4776296.000000000000000,21031.000000000000000,945.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,3,PUTZESWEG 3,VIA PUTZES 3,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692337.488549618050456,5154685.312977099791169
11.5074974956156,46.5180633459802,4777495.000000000000000,21031.000000000000000,2923.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,12,ANNA-JOBSTIN-STRASSE 12,VIA ANNA JOBSTIN 12,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692338.112817049957812,5154665.290428600274026
11.5075629266579,46.5189502942655,4776894.000000000000000,21031.000000000000000,226.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,5,PUTZESWEG 5,VIA PUTZES 5,,,HOTEL EMMY,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692339.999995209975168,5154764.000012280419469
11.5075415208702,46.5179726898221,4777494.000000000000000,21031.000000000000000,2922.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,10,ANNA-JOBSTIN-STRASSE 10,VIA ANNA JOBSTIN 10,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692341.809746257960796,5154655.324793339706957
11.5075760345804,46.5178016982102,4777493.000000000000000,21031.000000000000000,2921.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,8,ANNA-JOBSTIN-STRASSE 8,VIA ANNA JOBSTIN 8,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692345.060762546956539,5154636.409789480268955
11.5075863281146,46.5177212055962,4776593.000000000000000,21031.000000000000000,3020.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,6/A,ANNA-JOBSTIN-STRASSE 6/A,VIA ANNA JOBSTIN 6/A,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692346.134502924047410,5154627.491228070110083
11.5076921225579,46.5186414611554,4777593.000000000000000,21031.000000000000000,990.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,4,PUTZESWEG 4,VIA PUTZES 4,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692350.999963916023262,5154730.000014119781554
11.5076688277735,46.5177246590025,4776592.000000000000000,21031.000000000000000,3019.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,26.000000000000000,ANNA-JOBSTIN-STRASSE,VIA ANNA JOBSTIN,6/B,ANNA-JOBSTIN-STRASSE 6/B,VIA ANNA JOBSTIN 6/B,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692352.450292397988960,5154628.076023389585316
11.5077956829436,46.5183421904006,4776893.000000000000000,21031.000000000000000,225.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,2,PUTZESWEG 2,VIA PUTZES 2,,,BERGHOF,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692359.999972198042087,5154697.000033459626138
11.5078724636289,46.5177631632472,4776204.000000000000000,21031.000000000000000,4760.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,9,PUTZESWEG 9,VIA PUTZES 9,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692367.933838295983151,5154632.850650059990585
11.5078912390921,46.5180677041432,4776217.000000000000000,21031.000000000000000,4780.000000000000000,2.000000000000000,OBERVÖLS,FIE' DI SOPRA,15.000000000000000,PUTZESWEG,VIA PUTZES,10,PUTZESWEG 10,VIA PUTZES 10,,,,VÖLS AM SCHLERN,FIE' ALLO SCILIAR,,39050,692368.298598394962028,5154666.734394789673388
